date,ibov_adj,ibov
24/04/2006,39751,39751
20/04/2006,39774,39774
19/04/2006,39937,39937
18/04/2006,39572,39572
17/04/2006,38462,38462
13/04/2006,38082,38082
12/04/2006,38427,38427
11/04/2006,37901,37901
10/04/2006,38474,38474
07/04/2006,38926,38926
06/04/2006,39285,39285
05/04/2006,39053,39053
04/04/2006,38802,38802
03/04/2006,38717,38717
31/03/2006,37952,37952
30/03/2006,37776,37776
29/03/2006,37491,37491
28/03/2006,36682,36682
27/03/2006,37641,37641
24/03/2006,37577,37577
23/03/2006,37473,37473
22/03/2006,37850,37850
21/03/2006,37398,37398
20/03/2006,38203,38203
17/03/2006,38049,38049
16/03/2006,38156,38156
15/03/2006,38243,38243
14/03/2006,37541,37541
13/03/2006,36792,36792
10/03/2006,36890,36890
09/03/2006,36312,36312
08/03/2006,37289,37289
07/03/2006,37422,37422
06/03/2006,38353,38353
03/03/2006,39239,39239
02/03/2006,39125,39125
01/03/2006,39177,39177
24/02/2006,38610,38610
23/02/2006,38405,38405
22/02/2006,38246,38246
21/02/2006,38165,38165
20/02/2006,38539,38539
17/02/2006,38421,38421
16/02/2006,38256,38256
15/02/2006,37239,37239
14/02/2006,36626,36626
13/02/2006,36113,36113
10/02/2006,36975,36975
09/02/2006,36882,36882
08/02/2006,36499,36499
07/02/2006,36561,36561
06/02/2006,37321,37321
03/02/2006,37261,37261
02/02/2006,37304,37304
01/02/2006,38484,38484
31/01/2006,38382,38382
30/01/2006,38242,38242
27/01/2006,37822,37822
26/01/2006,38014,38014
25/01/2006,,
24/01/2006,37399,37399
23/01/2006,36631,36631
20/01/2006,36694,36694
19/01/2006,36858,36858
18/01/2006,35805,35805
17/01/2006,36119,36119
16/01/2006,36533,36533
13/01/2006,35897,35897
12/01/2006,35779,35779
11/01/2006,35952,35952
10/01/2006,35049,35049
09/01/2006,35337,35337
06/01/2006,35475,35475
05/01/2006,34936,34936
04/01/2006,35002,35002
03/01/2006,34540,34540
02/01/2006,33507,33507
30/12/2005,,
29/12/2005,33455,33455
28/12/2005,33138,33138
27/12/2005,33370,33370
26/12/2005,33297,33297
23/12/2005,33331,33331
22/12/2005,33512,33512
21/12/2005,33517,33517
20/12/2005,33066,33066
19/12/2005,33005,33005
16/12/2005,33291,33291
15/12/2005,33193,33193
14/12/2005,33629,33629
13/12/2005,33419,33419
12/12/2005,32970,32970
09/12/2005,32921,32921
08/12/2005,32480,32480
07/12/2005,32756,32756
06/12/2005,33223,33223
05/12/2005,32701,32701
02/12/2005,32832,32832
01/12/2005,32617,32617
30/11/2005,31916,31916
29/11/2005,31651,31651
28/11/2005,31357,31357
25/11/2005,31919,31919
24/11/2005,31944,31944
23/11/2005,31942,31942
22/11/2005,31489,31489
21/11/2005,31110,31110
18/11/2005,31102,31102
17/11/2005,31087,31087
16/11/2005,30482,30482
14/11/2005,30218,30218
11/11/2005,30510,30510
10/11/2005,30724,30724
09/11/2005,30666,30666
08/11/2005,30970,30970
07/11/2005,30952,30952
04/11/2005,30887,30887
03/11/2005,31099,31099
01/11/2005,30899,30899
31/10/2005,30193,30193
28/10/2005,29318,29318
27/10/2005,29132,29132
26/10/2005,29729,29729
25/10/2005,29498,29498
24/10/2005,29834,29834
21/10/2005,29175,29175
20/10/2005,28344,28344
19/10/2005,29297,29297
18/10/2005,29067,29067
17/10/2005,30241,30241
14/10/2005,29770,29770
13/10/2005,29880,29880
11/10/2005,30614,30614
10/10/2005,30277,30277
07/10/2005,29972,29972
06/10/2005,29227,29227
05/10/2005,30163,30163
04/10/2005,31283,31283
03/10/2005,31856,31856
30/09/2005,31583,31583
29/09/2005,31208,31208
28/09/2005,31317,31317
27/09/2005,30874,30874
26/09/2005,31141,31141
23/09/2005,31294,31294
22/09/2005,30678,30678
21/09/2005,30837,30837
20/09/2005,30058,30058
19/09/2005,30076,30076
16/09/2005,29815,29815
15/09/2005,29366,29366
14/09/2005,29049,29049
13/09/2005,28873,28873
12/09/2005,29086,29086
09/09/2005,29307,29307
08/09/2005,28828,28828
06/09/2005,28854,28854
05/09/2005,28522,28522
02/09/2005,28319,28319
01/09/2005,27962,27962
31/08/2005,28045,28045
30/08/2005,27603,27603
29/08/2005,27384,27384
26/08/2005,27094,27094
25/08/2005,27401,27401
24/08/2005,26712,26712
23/08/2005,26769,26769
22/08/2005,27260,27260
19/08/2005,26643,26643
18/08/2005,26899,26899
17/08/2005,27416,27416
16/08/2005,27080,27080
15/08/2005,27375,27375
12/08/2005,26950,26950
11/08/2005,26633,26633
10/08/2005,27116,27116
09/08/2005,27291,27291
08/08/2005,26711,26711
05/08/2005,26517,26517
04/08/2005,26469,26469
03/08/2005,26714,26714
02/08/2005,26788,26788
01/08/2005,26298,26298
29/07/2005,26042,26042
28/07/2005,26068,26068
27/07/2005,25337,25337
26/07/2005,24868,24868
25/07/2005,24530,24530
22/07/2005,25391,25391
21/07/2005,25842,25842
20/07/2005,25704,25704
19/07/2005,25270,25270
18/07/2005,25321,25321
15/07/2005,25221,25221
14/07/2005,25919,25919
13/07/2005,25855,25855
12/07/2005,25536,25536
11/07/2005,25015,25015
08/07/2005,24422,24422
07/07/2005,24449,24449
06/07/2005,24516,24516
05/07/2005,24674,24674
04/07/2005,25044,25044
01/07/2005,25311,25311
30/06/2005,25051,25051
29/06/2005,25126,25126
28/06/2005,25261,25261
27/06/2005,25225,25225
24/06/2005,24916,24916
23/06/2005,24815,24815
22/06/2005,25678,25678
21/06/2005,25721,25721
20/06/2005,26045,26045
17/06/2005,26092,26092
16/06/2005,25750,25750
15/06/2005,25481,25481
14/06/2005,25744,25744
13/06/2005,24901,24901
10/06/2005,24950,24950
09/06/2005,24483,24483
08/06/2005,24701,24701
07/06/2005,25026,25026
06/06/2005,25556,25556
03/06/2005,26365,26365
02/06/2005,26639,26639
01/06/2005,25948,25948
31/05/2005,25207,25207
30/05/2005,25424,25424
27/05/2005,25255,25255
25/05/2005,24478,24478
24/05/2005,24545,24545
23/05/2005,24214,24214
20/05/2005,24522,24522
19/05/2005,24829,24829
18/05/2005,24898,24898
17/05/2005,24412,24412
16/05/2005,24378,24378
13/05/2005,23887,23887
12/05/2005,24117,24117
11/05/2005,24698,24698
10/05/2005,24762,24762
09/05/2005,25464,25464
06/05/2005,25589,25589
05/05/2005,25435,25435
04/05/2005,25474,25474
03/05/2005,24715,24715
02/05/2005,24704,24704
29/04/2005,24843,24843
28/04/2005,24439,24439
27/04/2005,25241,25241
26/04/2005,25304,25304
25/04/2005,25231,25231
22/04/2005,24767,24767
20/04/2005,25062,25062
19/04/2005,25566,25566
18/04/2005,24877,24877
15/04/2005,24655,24655
14/04/2005,24984,24984
13/04/2005,26066,26066
12/04/2005,26206,26206
11/04/2005,25899,25899
08/04/2005,25884,25884
07/04/2005,26307,26307
06/04/2005,25695,25695
05/04/2005,26038,26038
04/04/2005,26406,26406
01/04/2005,26773,26773
31/03/2005,26610,26610
30/03/2005,26469,26469
29/03/2005,25842,25842
28/03/2005,26257,26257
24/03/2005,26701,26701
23/03/2005,26248,26248
22/03/2005,26618,26618
21/03/2005,27411,27411
18/03/2005,27593,27593
17/03/2005,28085,28085
16/03/2005,27826,27826
15/03/2005,27587,27587
14/03/2005,28098,28098
11/03/2005,28074,28074
10/03/2005,28567,28567
09/03/2005,28514,28514
08/03/2005,29021,29021
07/03/2005,29455,29455
04/03/2005,29197,29197
03/03/2005,28668,28668
02/03/2005,28199,28199
01/03/2005,27729,27729
28/02/2005,28139,28139
25/02/2005,28425,28425
24/02/2005,28436,28436
23/02/2005,27198,27198
22/02/2005,26740,26740
21/02/2005,26853,26853
18/02/2005,26756,26756
17/02/2005,27090,27090
16/02/2005,26384,26384
15/02/2005,26610,26610
14/02/2005,26531,26531
11/02/2005,26670,26670
10/02/2005,26415,26415
09/02/2005,26313,26313
04/02/2005,25731,25731
03/02/2005,24873,24873
02/02/2005,24605,24605
01/02/2005,24149,24149
31/01/2005,24350,24350
28/01/2005,23968,23968
27/01/2005,24029,24029
26/01/2005,24530,24530
25/01/2005,,
24/01/2005,24197,24197
21/01/2005,23818,23818
20/01/2005,23609,23609
19/01/2005,24271,24271
18/01/2005,24089,24089
17/01/2005,24515,24515
14/01/2005,24924,24924
13/01/2005,24805,24805
12/01/2005,24509,24509
11/01/2005,24369,24369
10/01/2005,24291,24291
07/01/2005,24747,24747
06/01/2005,24366,24366
05/01/2005,24691,24691
04/01/2005,24848,24848
03/01/2005,25722,25722
31/12/2004,,
30/12/2004,26196,26196
29/12/2004,26161,26161
28/12/2004,26116,26116
27/12/2004,25936,25936
24/12/2004,,
23/12/2004,25878,25878
22/12/2004,25723,25723
21/12/2004,25889,25889
20/12/2004,25536,25536
17/12/2004,25659,25659
16/12/2004,25831,25831
15/12/2004,25575,25575
14/12/2004,25563,25563
13/12/2004,25225,25225
10/12/2004,24933,24933
09/12/2004,24526,24526
08/12/2004,24968,24968
07/12/2004,24988,24988
06/12/2004,25632,25632
03/12/2004,25467,25467
02/12/2004,25200,25200
01/12/2004,25234,25234
30/11/2004,25128,25128
29/11/2004,24854,24854
26/11/2004,24997,24997
25/11/2004,24866,24866
24/11/2004,24368,24368
23/11/2004,24340,24340
22/11/2004,24444,24444
19/11/2004,24034,24034
18/11/2004,24143,24143
17/11/2004,24169,24169
16/11/2004,23772,23772
12/11/2004,24035,24035
11/11/2004,23520,23520
10/11/2004,23454,23454
09/11/2004,23215,23215
08/11/2004,23211,23211
05/11/2004,23541,23541
04/11/2004,23879,23879
03/11/2004,23660,23660
01/11/2004,23272,23272
29/10/2004,23052,23052
28/10/2004,22928,22928
27/10/2004,23170,23170
26/10/2004,22848,22848
25/10/2004,22602,22602
22/10/2004,22735,22735
21/10/2004,23058,23058
20/10/2004,22873,22873
19/10/2004,22892,22892
18/10/2004,23411,23411
15/10/2004,23367,23367
14/10/2004,22959,22959
13/10/2004,23289,23289
11/10/2004,23953,23953
08/10/2004,23926,23926
07/10/2004,24104,24104
06/10/2004,24027,24027
05/10/2004,24205,24205
04/10/2004,24150,24150
01/10/2004,23777,23777
30/09/2004,23245,23245
29/09/2004,23208,23208
28/09/2004,23230,23230
27/09/2004,22834,22834
24/09/2004,22972,22972
23/09/2004,22943,22943
22/09/2004,22748,22748
21/09/2004,23105,23105
20/09/2004,23078,23078
17/09/2004,23073,23073
16/09/2004,22875,22875
15/09/2004,22343,22343
14/09/2004,22309,22309
13/09/2004,21809,21809
10/09/2004,21968,21968
09/09/2004,22286,22286
08/09/2004,22534,22534
06/09/2004,22501,22501
03/09/2004,22415,22415
02/09/2004,22688,22688
01/09/2004,22512,22512
31/08/2004,22803,22803
30/08/2004,22869,22869
27/08/2004,22596,22596
26/08/2004,22582,22582
25/08/2004,23058,23058
24/08/2004,22870,22870
23/08/2004,22852,22852
20/08/2004,23195,23195
19/08/2004,22934,22934
18/08/2004,22778,22778
17/08/2004,22060,22060
16/08/2004,21763,21763
13/08/2004,21401,21401
12/08/2004,21570,21570
11/08/2004,21569,21569
10/08/2004,21736,21736
09/08/2004,21260,21260
06/08/2004,21652,21652
05/08/2004,21330,21330
04/08/2004,22177,22177
03/08/2004,22372,22372
02/08/2004,22448,22448
30/07/2004,22336,22336
29/07/2004,22227,22227
28/07/2004,22168,22168
27/07/2004,21737,21737
26/07/2004,21317,21317
23/07/2004,21591,21591
22/07/2004,21730,21730
21/07/2004,21810,21810
20/07/2004,22361,22361
19/07/2004,22102,22102
16/07/2004,22447,22447
15/07/2004,22064,22064
14/07/2004,21672,21672
13/07/2004,21676,21676
12/07/2004,21532,21532
09/07/2004,,
08/07/2004,20887,20887
07/07/2004,21171,21171
06/07/2004,21188,21188
05/07/2004,21670,21670
02/07/2004,21568,21568
01/07/2004,21348,21348
30/06/2004,21148,21148
29/06/2004,20800,20800
28/06/2004,20350,20350
25/06/2004,20750,20750
24/06/2004,20708,20708
23/06/2004,20836,20836
22/06/2004,20199,20199
21/06/2004,20293,20293
18/06/2004,20333,20333
17/06/2004,20334,20334
16/06/2004,20459,20459
15/06/2004,20047,20047
14/06/2004,19487,19487
11/06/2004,19834,19834
09/06/2004,19864,19864
08/06/2004,20283,20283
07/06/2004,20446,20446
04/06/2004,19818,19818
03/06/2004,19399,19399
02/06/2004,19716,19716
01/06/2004,19545,19545
31/05/2004,19544,19544
28/05/2004,19667,19667
27/05/2004,19734,19734
26/05/2004,19069,19069
25/05/2004,18859,18859
24/05/2004,18669,18669
21/05/2004,18285,18285
20/05/2004,18240,18240
19/05/2004,18688,18688
18/05/2004,18556,18556
17/05/2004,18122,18122
14/05/2004,18611,18611
13/05/2004,18401,18401
12/05/2004,18325,18325
11/05/2004,18536,18536
10/05/2004,17604,17604
07/05/2004,18620,18620
06/05/2004,19190,19190
05/05/2004,20026,20026
04/05/2004,19987,19987
03/05/2004,19708,19708
30/04/2004,19607,19607
29/04/2004,19865,19865
28/04/2004,20473,20473
27/04/2004,21316,21316
26/04/2004,21323,21323
23/04/2004,21590,21590
22/04/2004,21141,21141
20/04/2004,21077,21077
19/04/2004,21626,21626
16/04/2004,21768,21768
15/04/2004,21739,21739
14/04/2004,22311,22311
13/04/2004,22619,22619
12/04/2004,22779,22779
08/04/2004,22724,22724
07/04/2004,22443,22443
06/04/2004,23071,23071
05/04/2004,23146,23146
02/04/2004,22948,22948
01/04/2004,22647,22647
31/03/2004,22142,22142
30/03/2004,22042,22042
29/03/2004,21530,21530
26/03/2004,21541,21541
25/03/2004,21000,21000
24/03/2004,20984,20984
23/03/2004,21204,21204
22/03/2004,21663,21663
19/03/2004,22260,22260
18/03/2004,22369,22369
17/03/2004,21900,21900
16/03/2004,21612,21612
15/03/2004,21233,21233
12/03/2004,21775,21775
11/03/2004,20763,20763
10/03/2004,21670,21670
09/03/2004,22673,22673
08/03/2004,22993,22993
05/03/2004,22872,22872
04/03/2004,22392,22392
03/03/2004,22550,22550
02/03/2004,22442,22442
01/03/2004,22498,22498
27/02/2004,21755,21755
26/02/2004,21449,21449
25/02/2004,21609,21609
20/02/2004,21336,21336
19/02/2004,20950,20950
18/02/2004,22000,22000
17/02/2004,22426,22426
16/02/2004,22188,22188
13/02/2004,22529,22529
12/02/2004,23063,23063
11/02/2004,23197,23197
10/02/2004,22171,22171
09/02/2004,21961,21961
06/02/2004,21968,21968
05/02/2004,21091,21091
04/02/2004,21684,21684
03/02/2004,22280,22280
02/02/2004,21786,21786
30/01/2004,21851,21851
29/01/2004,22386,22386
28/01/2004,23851,23851
27/01/2004,24226,24226
26/01/2004,24349,24349
23/01/2004,23471,23471
22/01/2004,22968,22968
21/01/2004,23301,23301
20/01/2004,23678,23678
19/01/2004,23385,23385
16/01/2004,23154,23154
15/01/2004,22961,22961
14/01/2004,23398,23398
13/01/2004,23939,23939
12/01/2004,24236,24236
09/01/2004,23916,23916
08/01/2004,23716,23716
07/01/2004,23320,23320
06/01/2004,23576,23576
05/01/2004,23531,23531
02/01/2004,22444,22444
31/12/2003,,
30/12/2003,22236,22236
29/12/2003,22045,22045
26/12/2003,21806,21806
24/12/2003,,
23/12/2003,21688,21688
22/12/2003,21630,21630
19/12/2003,21385,21385
18/12/2003,21489,21489
17/12/2003,21199,21199
16/12/2003,20759,20759
15/12/2003,20709,20709
12/12/2003,20973,20973
11/12/2003,21296,21296
10/12/2003,20972,20972
09/12/2003,21259,21259
08/12/2003,20888,20888
05/12/2003,20879,20879
04/12/2003,20414,20414
03/12/2003,20539,20539
02/12/2003,20458,20458
01/12/2003,20520,20520
28/11/2003,20183,20183
27/11/2003,19960,19960
26/11/2003,19694,19694
25/11/2003,19809,19809
24/11/2003,19690,19690
21/11/2003,19248,19248
20/11/2003,19199,19199
19/11/2003,18807,18807
18/11/2003,18812,18812
17/11/2003,18668,18668
14/11/2003,18985,18985
13/11/2003,18754,18754
12/11/2003,18793,18793
11/11/2003,18408,18408
10/11/2003,18572,18572
07/11/2003,18672,18672
06/11/2003,18612,18612
05/11/2003,18307,18307
04/11/2003,18541,18541
03/11/2003,18517,18517
31/10/2003,17982,17982
30/10/2003,18093,18093
29/10/2003,17944,17944
28/10/2003,18227,18227
27/10/2003,17750,17750
24/10/2003,17813,17813
23/10/2003,17689,17689
22/10/2003,18234,18234
21/10/2003,18448,18448
20/10/2003,18369,18369
17/10/2003,17790,17790
16/10/2003,17955,17955
15/10/2003,17942,17942
14/10/2003,18178,18178
13/10/2003,18061,18061
10/10/2003,17676,17676
09/10/2003,17708,17708
08/10/2003,17804,17804
07/10/2003,17470,17470
06/10/2003,17273,17273
03/10/2003,17089,17089
02/10/2003,16893,16893
01/10/2003,16578,16578
30/09/2003,16010,16010
29/09/2003,16108,16108
26/09/2003,15810,15810
25/09/2003,15806,15806
24/09/2003,16057,16057
23/09/2003,16443,16443
22/09/2003,16485,16485
19/09/2003,16851,16851
18/09/2003,16889,16889
17/09/2003,16492,16492
16/09/2003,16269,16269
15/09/2003,16341,16341
12/09/2003,16421,16421
11/09/2003,16292,16292
10/09/2003,15983,15983
09/09/2003,15718,15718
08/09/2003,16050,16050
05/09/2003,15899,15899
04/09/2003,15704,15704
03/09/2003,15633,15633
02/09/2003,15454,15454
01/09/2003,15352,15352
29/08/2003,15174,15174
28/08/2003,15064,15064
27/08/2003,15142,15142
26/08/2003,14877,14877
25/08/2003,14473,14473
22/08/2003,14613,14613
21/08/2003,14669,14669
20/08/2003,14466,14466
19/08/2003,14157,14157
18/08/2003,14146,14146
15/08/2003,13889,13889
14/08/2003,13812,13812
13/08/2003,13682,13682
12/08/2003,13602,13602
11/08/2003,13560,13560
08/08/2003,13499,13499
07/08/2003,13328,13328
06/08/2003,12887,12887
05/08/2003,13059,13059
04/08/2003,12938,12938
01/08/2003,13129,13129
31/07/2003,13571,13571
30/07/2003,13474,13474
29/07/2003,13623,13623
28/07/2003,13643,13643
25/07/2003,13750,13750
24/07/2003,13761,13761
23/07/2003,13798,13798
22/07/2003,13835,13835
21/07/2003,13675,13675
18/07/2003,13794,13794
17/07/2003,13622,13622
16/07/2003,13487,13487
15/07/2003,13614,13614
14/07/2003,13588,13588
11/07/2003,13320,13320
10/07/2003,13501,13501
09/07/2003,,
08/07/2003,13618,13618
07/07/2003,13402,13402
04/07/2003,13273,13273
03/07/2003,13134,13134
02/07/2003,13310,13310
01/07/2003,13291,13291
30/06/2003,12972,12972
27/06/2003,13024,13024
26/06/2003,13111,13111
25/06/2003,13025,13025
24/06/2003,13108,13108
23/06/2003,12991,12991
20/06/2003,13130,13130
18/06/2003,13510,13510
17/06/2003,13776,13776
16/06/2003,13832,13832
13/06/2003,13733,13733
12/06/2003,13982,13982
11/06/2003,13876,13876
10/06/2003,13893,13893
09/06/2003,13845,13845
06/06/2003,13923,13923
05/06/2003,13779,13779
04/06/2003,13718,13718
03/06/2003,13350,13350
02/06/2003,13228,13228
30/05/2003,13421,13421
29/05/2003,13405,13405
28/05/2003,13294,13294
27/05/2003,13246,13246
26/05/2003,12852,12852
23/05/2003,13142,13142
22/05/2003,13100,13100
21/05/2003,13033,13033
20/05/2003,12745,12745
19/05/2003,12745,12745
16/05/2003,13224,13224
15/05/2003,13129,13129
14/05/2003,13459,13459
13/05/2003,13420,13420
12/05/2003,13320,13320
09/05/2003,13214,13214
08/05/2003,12920,12920
07/05/2003,12956,12956
06/05/2003,12643,12643
05/05/2003,12832,12832
02/05/2003,12810,12810
30/04/2003,12556,12556
29/04/2003,12677,12677
28/04/2003,12462,12462
25/04/2003,12126,12126
24/04/2003,12120,12120
23/04/2003,12394,12394
22/04/2003,12452,12452
17/04/2003,12395,12395
16/04/2003,12043,12043
15/04/2003,12106,12106
14/04/2003,11873,11873
11/04/2003,11718,11718
10/04/2003,11591,11591
09/04/2003,11758,11758
08/04/2003,11778,11778
07/04/2003,12135,12135
04/04/2003,12065,12065
03/04/2003,12006,12006
02/04/2003,11872,11872
01/04/2003,11592,11592
31/03/2003,11273,11273
28/03/2003,11396,11396
27/03/2003,11233,11233
26/03/2003,11206,11206
25/03/2003,11232,11232
24/03/2003,11052,11052
21/03/2003,11377,11377
20/03/2003,11158,11158
19/03/2003,11006,11006
18/03/2003,11150,11150
17/03/2003,10874,10874
14/03/2003,10817,10817
13/03/2003,10783,10783
12/03/2003,10582,10582
11/03/2003,10339,10339
10/03/2003,10308,10308
07/03/2003,10723,10723
06/03/2003,10615,10615
05/03/2003,10305,10305
28/02/2003,10280,10280
27/02/2003,10150,10150
26/02/2003,9994,9994
25/02/2003,10191,10191
24/02/2003,10253,10253
21/02/2003,10330,10330
20/02/2003,10216,10216
19/02/2003,10251,10251
18/02/2003,10449,10449
17/02/2003,10188,10188
14/02/2003,10080,10080
13/02/2003,10107,10107
12/02/2003,10509,10509
11/02/2003,10509,10509
10/02/2003,10479,10479
07/02/2003,10380,10380
06/02/2003,10565,10565
05/02/2003,10591,10591
04/02/2003,10577,10577
03/02/2003,10910,10910
31/01/2003,10941,10941
30/01/2003,10750,10750
29/01/2003,10863,10863
28/01/2003,10516,10516
27/01/2003,10529,10529
24/01/2003,10783,10783
23/01/2003,11162,11162
22/01/2003,11142,11142
21/01/2003,11434,11434
20/01/2003,11648,11648
17/01/2003,11675,11675
16/01/2003,11951,11951
15/01/2003,11971,11971
14/01/2003,12174,12174
13/01/2003,12110,12110
10/01/2003,12242,12242
09/01/2003,11911,11911
08/01/2003,11785,11785
07/01/2003,11876,11876
06/01/2003,12019,12019
03/01/2003,11600,11600
02/01/2003,11602,11602
31/12/2002,,
30/12/2002,11268,11268
27/12/2002,11234,11234
26/12/2002,11318,11318
24/12/2002,,
23/12/2002,11470,11470
20/12/2002,11489,11489
19/12/2002,11207,11207
18/12/2002,10984,10984
17/12/2002,10832,10832
16/12/2002,10771,10771
13/12/2002,10564,10564
12/12/2002,10586,10586
11/12/2002,10613,10613
10/12/2002,10331,10331
09/12/2002,10338,10338
06/12/2002,10569,10569
05/12/2002,10413,10413
04/12/2002,10640,10640
03/12/2002,10662,10662
02/12/2002,10673,10673
29/11/2002,10508,10508
28/11/2002,10239,10239
27/11/2002,10226,10226
26/11/2002,10131,10131
25/11/2002,10245,10245
22/11/2002,10404,10404
21/11/2002,10289,10289
20/11/2002,10087,10087
19/11/2002,9971,9971
18/11/2002,9970,9970
14/11/2002,9884,9884
13/11/2002,9763,9763
12/11/2002,9720,9720
11/11/2002,9885,9885
08/11/2002,9860,9860
07/11/2002,9799,9799
06/11/2002,9702,9702
05/11/2002,9861,9861
04/11/2002,9912,9912
01/11/2002,10140,10140
31/10/2002,10167,10167
30/10/2002,10068,10068
29/10/2002,9600,9600
28/10/2002,9573,9573
25/10/2002,10014,10014
24/10/2002,9799,9799
23/10/2002,9840,9840
22/10/2002,9331,9331
21/10/2002,9128,9128
18/10/2002,9022,9022
17/10/2002,8901,8901
16/10/2002,8370,8370
15/10/2002,8506,8506
14/10/2002,8450,8450
11/10/2002,8854,8854
10/10/2002,8866,8866
09/10/2002,8714,8714
